account_id,name,branch_code,account_type,is_smurf_related,role
ACC_01236,Kimberly May,BR-DEL,CURRENT,False,normal
ACC_01237,Nicole Richards,BR-KOL,SAVINGS,False,normal
ACC_01238,Angel Reilly,BR-KOL,CURRENT,False,normal
ACC_01239,Richard Turner,BR-LKO,SAVINGS,False,normal
ACC_01240,Preston Kim,BR-BLR,CURRENT,False,normal
ACC_01241,Matthew Wells,BR-LKO,SAVINGS,False,normal
ACC_01242,Brandy Myers,BR-KOL,SAVINGS,False,normal
ACC_01243,Kimberly Choi,BR-KOL,SAVINGS,False,normal
ACC_01244,Michael Sloan,BR-LKO,SAVINGS,False,normal
ACC_01245,Monica Brooks,BR-MUM,CURRENT,False,normal
ACC_01246,Kristen Peters,BR-BLR,CURRENT,False,normal
ACC_01247,Aaron Carlson,BR-LKO,SAVINGS,False,normal
ACC_01248,Theresa Torres,BR-DEL,SAVINGS,False,normal
ACC_01249,Stephanie Cooper,BR-LKO,CURRENT,False,normal
ACC_01250,Matthew Hunt,BR-LKO,CURRENT,False,normal
ACC_01251,Daniel Davenport,BR-LKO,SAVINGS,False,normal
ACC_01252,Christopher Marsh,BR-BLR,CURRENT,False,normal
ACC_01253,Sarah Randolph,BR-MUM,CURRENT,False,normal
ACC_01254,Julia Dunn MD,BR-KOL,SAVINGS,False,normal
ACC_01255,Brett Swanson,BR-LKO,SAVINGS,False,normal
ACC_01256,Mr. Carl Rios,BR-MUM,CURRENT,False,normal
ACC_01257,Manuel Mccullough,BR-DEL,CURRENT,False,normal
ACC_01258,Jerry Jensen,BR-BLR,CURRENT,False,normal
ACC_01259,Kevin Cunningham,BR-BLR,CURRENT,False,normal
ACC_01260,Eugene Patterson,BR-BLR,CURRENT,False,normal
ACC_01261,David Walker,BR-KOL,SAVINGS,False,normal
ACC_01262,Jessica Larsen,BR-BLR,CURRENT,False,normal
ACC_01263,Nicholas Humphrey,BR-KOL,SAVINGS,False,normal
ACC_01264,Ian Torres,BR-LKO,CURRENT,False,normal
ACC_01265,Casey Obrien,BR-MUM,CURRENT,False,normal
ACC_01266,Shannon Taylor,BR-BLR,CURRENT,False,normal
ACC_01267,Deborah Mercado,BR-LKO,SAVINGS,False,normal
ACC_01268,Bernard Smith,BR-BLR,CURRENT,False,normal
ACC_01269,Amanda Perkins,BR-BLR,CURRENT,False,normal
ACC_01270,Kevin Escobar,BR-BLR,SAVINGS,False,normal
ACC_01271,Kimberly Lutz,BR-KOL,SAVINGS,False,normal
ACC_01272,Reginald Diaz,BR-KOL,SAVINGS,False,normal
ACC_01273,Raymond Quinn,BR-KOL,SAVINGS,False,normal
ACC_01274,John Dixon,BR-LKO,SAVINGS,False,normal
ACC_01275,Jonathan Bates,BR-LKO,CURRENT,False,normal
ACC_01276,Renee Mendez,BR-DEL,CURRENT,False,normal
ACC_01277,Jose Griffin,BR-LKO,SAVINGS,False,normal
ACC_01278,Travis Hopkins,BR-BLR,SAVINGS,False,normal
ACC_01279,Nancy Webb,BR-BLR,SAVINGS,False,normal
ACC_01280,Daniel Freeman,BR-LKO,CURRENT,False,normal
ACC_01281,Jacob Williams,BR-DEL,CURRENT,False,normal
ACC_01282,Terry Ward,BR-KOL,CURRENT,False,normal
ACC_01283,Jesse Williams,BR-KOL,CURRENT,False,normal
ACC_01284,Mrs. Michele Boyd,BR-KOL,CURRENT,False,normal
ACC_01285,Sandy Baker,BR-KOL,SAVINGS,False,normal
ACC_01286,Carrie Valdez,BR-BLR,SAVINGS,False,normal
ACC_01287,Matthew Houston,BR-DEL,SAVINGS,False,normal
ACC_01288,Jamie Solomon,BR-BLR,SAVINGS,False,normal
ACC_01289,Heather Parrish,BR-KOL,SAVINGS,False,normal
ACC_01290,Mr. Larry Shaw,BR-KOL,CURRENT,False,normal
ACC_01291,Christopher Jones,BR-BLR,CURRENT,False,normal
ACC_01292,Christine Lopez,BR-DEL,SAVINGS,False,normal
ACC_01293,Mitchell Wilson,BR-DEL,CURRENT,False,normal
ACC_01294,Robert Cortez,BR-MUM,SAVINGS,False,normal
ACC_01295,Mr. Daniel Martin,BR-LKO,CURRENT,False,normal
ACC_01296,Alison Williams,BR-LKO,CURRENT,False,normal
ACC_01297,Candace Soto,BR-KOL,SAVINGS,False,normal
ACC_01298,Kenneth Brown,BR-BLR,SAVINGS,False,normal
ACC_01299,Christopher Mullen,BR-LKO,SAVINGS,False,normal
ACC_01300,Kristy Smith,BR-BLR,CURRENT,False,normal
ACC_01301,Mary Campbell,BR-DEL,SAVINGS,False,normal
ACC_01302,Jerry Haney,BR-MUM,CURRENT,False,normal
ACC_01303,Carolyn Greer,BR-BLR,CURRENT,False,normal
ACC_01304,Rebecca Hoover,BR-LKO,SAVINGS,False,normal
ACC_01305,Matthew Baker,BR-KOL,CURRENT,False,normal
ACC_01306,Grace Chavez,BR-BLR,CURRENT,False,normal
ACC_01307,Crystal Cruz,BR-DEL,CURRENT,False,normal
ACC_01308,Dale Heath,BR-LKO,CURRENT,False,normal
ACC_01309,Jennifer Hernandez,BR-DEL,CURRENT,False,normal
ACC_01310,John Mendez,BR-DEL,SAVINGS,False,normal
ACC_01311,Richard Gordon,BR-DEL,CURRENT,False,normal
ACC_01312,John Anderson,BR-DEL,SAVINGS,False,normal
ACC_01313,Samantha Prince,BR-MUM,SAVINGS,False,normal
ACC_01314,Marie Boyd,BR-KOL,SAVINGS,False,normal
ACC_01315,Andrew Moreno,BR-BLR,CURRENT,False,normal
ACC_01316,Robert Clarke,BR-LKO,SAVINGS,False,normal
ACC_01317,Kevin Figueroa,BR-LKO,SAVINGS,False,normal
ACC_01318,Melissa Davis,BR-MUM,CURRENT,False,normal
ACC_01319,John Hall,BR-LKO,SAVINGS,False,normal
ACC_01320,Diane Mcdowell,BR-KOL,SAVINGS,False,normal
ACC_01321,Colin Fletcher,BR-LKO,CURRENT,False,normal
ACC_01322,Laura Wilson,BR-LKO,SAVINGS,False,normal
ACC_01323,Matthew Watts,BR-MUM,SAVINGS,False,normal
ACC_01324,Jack Moore,BR-BLR,SAVINGS,False,normal
ACC_01325,Dawn Wyatt,BR-KOL,SAVINGS,False,normal
ACC_01326,Jacob Hill,BR-KOL,SAVINGS,False,normal
ACC_01327,Nicole Gutierrez,BR-BLR,CURRENT,False,normal
ACC_01328,Karen Wood,BR-MUM,CURRENT,False,normal
ACC_01329,Dawn Parker,BR-DEL,CURRENT,False,normal
ACC_01330,Michael Fitzgerald,BR-LKO,CURRENT,False,normal
ACC_01331,Mary Adkins,BR-KOL,CURRENT,False,normal
ACC_01332,Michael Martin,BR-KOL,CURRENT,False,normal
ACC_01333,James Morgan,BR-KOL,SAVINGS,False,normal
ACC_01334,Melissa Mann,BR-BLR,CURRENT,False,normal
ACC_01335,Vincent Smith,BR-LKO,SAVINGS,False,normal
ACC_01336,Charles Frost,BR-BLR,SAVINGS,False,normal
ACC_01337,Austin Walker,BR-MUM,CURRENT,False,normal
ACC_01338,Andrew Cruz,BR-DEL,SAVINGS,False,normal
ACC_01339,Miss Kelly Dawson,BR-BLR,SAVINGS,False,normal
ACC_01340,Theresa Wilkins,BR-MUM,CURRENT,False,normal
ACC_01341,Jessica Harris,BR-MUM,CURRENT,False,normal
ACC_01342,Regina Mitchell,BR-LKO,SAVINGS,False,normal
ACC_01343,Kyle Black,BR-KOL,CURRENT,False,normal
ACC_01344,Christopher Johnson,BR-LKO,SAVINGS,False,normal
ACC_01345,Aaron Moore,BR-LKO,SAVINGS,False,normal
ACC_01346,Penny Gomez MD,BR-KOL,SAVINGS,False,normal
ACC_01347,Kelly Mclaughlin,BR-LKO,CURRENT,False,normal
ACC_01348,Brandon Mitchell,BR-MUM,SAVINGS,False,normal
ACC_01349,Suzanne Bailey,BR-BLR,CURRENT,False,normal
ACC_01350,Destiny Obrien,BR-KOL,SAVINGS,False,normal
ACC_01351,Timothy Andrews,BR-BLR,SAVINGS,False,normal
ACC_01352,Jason Rodriguez,BR-LKO,SAVINGS,False,normal
ACC_01353,Edward Arroyo,BR-MUM,CURRENT,False,normal
ACC_01354,Tina Walter,BR-KOL,CURRENT,False,normal
ACC_01355,Laura Benson,BR-LKO,CURRENT,False,normal
ACC_01356,Kristine Carrillo,BR-LKO,CURRENT,False,normal
ACC_01357,Tonya Ellis,BR-LKO,SAVINGS,False,normal
ACC_01358,Kevin Johnson,BR-DEL,SAVINGS,False,normal
ACC_01359,Austin Schultz,BR-MUM,CURRENT,False,normal
ACC_01360,Megan Hall MD,BR-DEL,CURRENT,False,normal
ACC_01361,Kelli Smith,BR-MUM,CURRENT,False,normal
ACC_01362,Danielle Davis,BR-MUM,CURRENT,False,normal
ACC_01363,Samantha Jones,BR-KOL,CURRENT,False,normal
ACC_01364,Karen Gomez,BR-KOL,SAVINGS,False,normal
ACC_01365,Debra Valentine,BR-KOL,SAVINGS,False,normal
ACC_01366,Susan Porter,BR-BLR,CURRENT,False,normal
ACC_01367,Nicolas Salas,BR-KOL,SAVINGS,False,normal
ACC_01368,Dale Wright,BR-LKO,SAVINGS,False,normal
ACC_01369,Brittney Rodriguez,BR-LKO,SAVINGS,False,normal
ACC_01370,Megan Alvarado,BR-MUM,CURRENT,False,normal
ACC_01371,Pamela Weaver,BR-DEL,CURRENT,False,normal
ACC_01372,John Oliver,BR-BLR,CURRENT,False,normal
ACC_01373,William Prince PhD,BR-DEL,CURRENT,False,normal
ACC_01374,William Moon IV,BR-DEL,SAVINGS,False,normal
ACC_01375,Kenneth Brown,BR-MUM,CURRENT,False,normal
ACC_01376,Karen Fernandez,BR-KOL,CURRENT,False,normal
ACC_01377,Jennifer Parks,BR-MUM,SAVINGS,False,normal
ACC_01378,William Wolfe,BR-MUM,SAVINGS,False,normal
ACC_01379,Michael Smith,BR-DEL,CURRENT,False,normal
ACC_01380,Kevin Nguyen,BR-KOL,CURRENT,False,normal
ACC_01381,Debbie Dunn,BR-KOL,SAVINGS,False,normal
ACC_01382,John Austin,BR-BLR,CURRENT,False,normal
ACC_01383,Jonathan Clark,BR-BLR,CURRENT,False,normal
ACC_01384,Jacqueline Dickerson,BR-KOL,SAVINGS,False,normal
ACC_01385,Christopher Anderson,BR-MUM,CURRENT,False,normal
ACC_01386,Crystal Garcia,BR-DEL,CURRENT,False,normal
ACC_01387,David Reynolds,BR-MUM,SAVINGS,False,normal
ACC_01388,Charles Haley,BR-MUM,SAVINGS,False,normal
ACC_01389,Robert Thompson,BR-BLR,SAVINGS,False,normal
ACC_01390,Dr. Samuel Holmes DDS,BR-LKO,CURRENT,False,normal
ACC_01391,Elizabeth Hart,BR-MUM,CURRENT,False,normal
ACC_01392,Jennifer Vaughn,BR-LKO,CURRENT,False,normal
ACC_01393,Robert Woods,BR-LKO,SAVINGS,False,normal
ACC_01394,Joanna Cook,BR-DEL,CURRENT,False,normal
ACC_01395,Justin Frederick,BR-KOL,CURRENT,False,normal
ACC_01396,Alejandro Martinez,BR-BLR,CURRENT,False,normal
ACC_01397,Tracey Gonzalez,BR-LKO,CURRENT,False,normal
ACC_01398,Mariah Thompson,BR-KOL,SAVINGS,False,normal
ACC_01399,Heather Nunez,BR-DEL,CURRENT,False,normal
ACC_01400,Dr. Steve James,BR-BLR,SAVINGS,False,normal
ACC_01401,Mark Thomas,BR-KOL,CURRENT,False,normal
ACC_01402,Robert Rogers,BR-MUM,CURRENT,False,normal
ACC_01403,Laura Sweeney,BR-MUM,CURRENT,False,normal
ACC_01404,Christopher Perez,BR-BLR,CURRENT,False,normal
ACC_01405,Eddie Adams,BR-BLR,CURRENT,False,normal
ACC_01406,Denise Wallace,BR-KOL,SAVINGS,False,normal
ACC_01407,Heidi Matthews,BR-KOL,CURRENT,False,normal
ACC_01408,Jennifer White,BR-BLR,SAVINGS,False,normal
ACC_01409,Nicholas Stanley,BR-DEL,SAVINGS,False,normal
ACC_01410,Mercedes Miller,BR-LKO,SAVINGS,False,normal
ACC_01411,Brian Brown,BR-DEL,SAVINGS,False,normal
ACC_01412,Kimberly Johnson,BR-LKO,CURRENT,False,normal
ACC_01413,Phillip Miller,BR-DEL,CURRENT,False,normal
ACC_01414,Christopher Pena,BR-MUM,SAVINGS,False,normal
ACC_01415,Ellen Wright,BR-BLR,SAVINGS,False,normal
ACC_01416,Mark Anderson,BR-BLR,SAVINGS,False,normal
ACC_01417,Alyssa Alvarado,BR-BLR,CURRENT,False,normal
ACC_01418,Erika Alvarez,BR-DEL,CURRENT,False,normal
ACC_01419,Kimberly Nelson,BR-MUM,SAVINGS,False,normal
ACC_01420,Wayne Wolfe,BR-LKO,CURRENT,False,normal
ACC_01421,Kyle Welch,BR-MUM,CURRENT,False,normal
ACC_01422,Kristy Mills,BR-DEL,SAVINGS,False,normal
ACC_01423,Emily Reed,BR-DEL,SAVINGS,False,normal
ACC_01424,Regina Ramos,BR-LKO,SAVINGS,False,normal
ACC_01425,David Torres,BR-MUM,SAVINGS,False,normal
ACC_01426,Robert Charles,BR-KOL,CURRENT,False,normal
ACC_01427,John Smith,BR-DEL,SAVINGS,False,normal
ACC_01428,Theresa Woods,BR-BLR,SAVINGS,False,normal
ACC_01429,Jeffrey Carter,BR-LKO,SAVINGS,False,normal
ACC_01430,Adam Brooks,BR-LKO,SAVINGS,False,normal
ACC_01431,Justin Foster,BR-MUM,CURRENT,False,normal
ACC_01432,Omar Price,BR-DEL,SAVINGS,False,normal
ACC_01433,Dennis Henderson,BR-DEL,CURRENT,False,normal
ACC_01434,Phillip Kent,BR-BLR,CURRENT,False,normal
ACC_01435,Melinda Mitchell,BR-MUM,CURRENT,False,normal
ACC_01436,Rhonda Gutierrez,BR-MUM,SAVINGS,False,normal
ACC_01437,Catherine Roberts,BR-DEL,SAVINGS,False,normal
ACC_01438,Lisa Nelson,BR-KOL,SAVINGS,False,normal
ACC_01439,Chelsea Smith,BR-LKO,CURRENT,False,normal
ACC_01440,Joseph Lopez,BR-MUM,SAVINGS,False,normal
ACC_01441,Derrick Espinoza,BR-LKO,CURRENT,False,normal
ACC_01442,Crystal Hernandez,BR-MUM,SAVINGS,False,normal
ACC_01443,Glenn Collins DDS,BR-DEL,SAVINGS,False,normal
ACC_01444,Mrs. Raven Rivera DVM,BR-DEL,CURRENT,False,normal
ACC_01445,Amy Rowe,BR-BLR,CURRENT,False,normal
ACC_01446,John Lee,BR-BLR,SAVINGS,False,normal
ACC_01447,Ruth Clayton,BR-MUM,CURRENT,False,normal
ACC_01448,Randy Wright,BR-DEL,SAVINGS,False,normal
ACC_01449,Jessica Rojas,BR-KOL,CURRENT,False,normal
ACC_01450,Joel Wise,BR-DEL,CURRENT,False,normal
ACC_01451,Vickie Kennedy,BR-MUM,SAVINGS,False,normal
ACC_01452,Emily Morris,BR-LKO,CURRENT,False,normal
ACC_01453,Amanda Pineda,BR-DEL,SAVINGS,False,normal
ACC_01454,Dawn Little,BR-LKO,CURRENT,False,normal
ACC_01455,Stephen Boyer,BR-DEL,SAVINGS,False,normal
ACC_01456,Brian Chen,BR-LKO,SAVINGS,False,normal
ACC_01457,Christopher Hill,BR-KOL,SAVINGS,False,normal
ACC_01458,Richard Smith,BR-BLR,CURRENT,False,normal
ACC_01459,Richard Alvarez,BR-MUM,CURRENT,False,normal
ACC_01460,Jacqueline Davis,BR-KOL,CURRENT,False,normal
ACC_01461,Brandon Montgomery,BR-BLR,SAVINGS,False,normal
ACC_01462,Yolanda Garrett,BR-LKO,SAVINGS,False,normal
ACC_01463,Matthew Miles,BR-DEL,SAVINGS,False,normal
ACC_01464,Beth Hall,BR-DEL,CURRENT,False,normal
ACC_01465,Dr. Nicole Trujillo,BR-MUM,SAVINGS,False,normal
ACC_01466,Corey Norris,BR-DEL,CURRENT,False,normal
ACC_01467,Chad Roach,BR-KOL,CURRENT,False,normal
ACC_01468,Mr. Edward Terry,BR-KOL,CURRENT,False,normal
ACC_01469,Cody Bailey,BR-LKO,CURRENT,False,normal
ACC_01470,Denise Guerra,BR-DEL,SAVINGS,False,normal
ACC_01471,Kristen Jones,BR-BLR,SAVINGS,False,normal
ACC_01472,Edward Baker,BR-BLR,SAVINGS,False,normal
ACC_01473,Aaron Little,BR-KOL,SAVINGS,False,normal
ACC_01474,Cody Smith,BR-MUM,CURRENT,False,normal
ACC_01475,Patty Allen,BR-LKO,SAVINGS,False,normal
ACC_01476,Mary Ryan,BR-BLR,CURRENT,False,normal
ACC_01477,Joseph Jimenez,BR-MUM,SAVINGS,False,normal
ACC_01478,Lisa Morris,BR-MUM,SAVINGS,False,normal
ACC_01479,Ashley Mills,BR-LKO,SAVINGS,False,normal
ACC_01480,Russell Anderson,BR-LKO,SAVINGS,False,normal
ACC_01481,Christina Washington,BR-BLR,SAVINGS,False,normal
ACC_01482,Kenneth Huff,BR-DEL,SAVINGS,False,normal
ACC_01483,Kelly Miles,BR-MUM,SAVINGS,False,normal
ACC_01484,Jacob Obrien,BR-MUM,CURRENT,False,normal
ACC_01485,Timothy Clark,BR-BLR,CURRENT,False,normal
ACC_01486,Steve Miller PhD,BR-MUM,CURRENT,False,normal
ACC_01487,Justin Hurley,BR-MUM,CURRENT,False,normal
ACC_01488,Jacob Erickson,BR-DEL,SAVINGS,False,normal
ACC_01489,Deborah Williams,BR-BLR,CURRENT,False,normal
ACC_01490,Eric Blackburn,BR-BLR,SAVINGS,False,normal
ACC_01491,Anne Hardy,BR-BLR,SAVINGS,False,normal
ACC_01492,Chelsey Fox,BR-LKO,CURRENT,False,normal
ACC_01493,Mario White,BR-KOL,CURRENT,False,normal
ACC_01494,Jennifer Garcia,BR-DEL,CURRENT,False,normal
ACC_01495,Heather Ellis,BR-KOL,SAVINGS,False,normal
ACC_01496,Sonya Jackson,BR-BLR,SAVINGS,False,normal
ACC_01497,James Morgan,BR-BLR,SAVINGS,False,normal
ACC_01498,Zachary Ramos,BR-KOL,SAVINGS,False,normal
ACC_01499,Ethan Frey,BR-MUM,SAVINGS,False,normal
ACC_01500,Jacob Duran,BR-DEL,SAVINGS,False,normal
ACC_01501,Nicholas Franklin,BR-MUM,SAVINGS,False,normal
ACC_01502,Cindy Cannon,BR-LKO,CURRENT,False,normal
ACC_01503,Dawn Nixon,BR-LKO,SAVINGS,False,normal
ACC_01504,James Barber,BR-MUM,SAVINGS,False,normal
ACC_01505,Ms. Kelly Holder,BR-KOL,CURRENT,False,normal
ACC_01506,Eric Walker,BR-MUM,CURRENT,False,normal
ACC_01507,Alison Short,BR-MUM,CURRENT,False,normal
ACC_01508,Desiree Spencer,BR-BLR,CURRENT,False,normal
ACC_01509,Tammy Moore,BR-DEL,CURRENT,False,normal
ACC_01510,Henry Taylor,BR-DEL,SAVINGS,False,normal
ACC_01511,Kevin Hall,BR-MUM,SAVINGS,False,normal
ACC_01512,Anna Ross,BR-KOL,SAVINGS,False,normal
ACC_01513,Morgan Cummings,BR-LKO,SAVINGS,False,normal
ACC_01514,Carrie Petersen,BR-LKO,CURRENT,False,normal
ACC_01515,Laura Velez,BR-BLR,CURRENT,False,normal
ACC_01516,Elizabeth Cross,BR-DEL,CURRENT,False,normal
ACC_01517,Angela Brown,BR-DEL,CURRENT,False,normal
ACC_01518,Hannah Montoya,BR-MUM,CURRENT,False,normal
ACC_01519,Sean Kane,BR-KOL,CURRENT,False,normal
ACC_01520,Matthew Guzman,BR-KOL,SAVINGS,False,normal
ACC_01521,Richard Reyes,BR-LKO,CURRENT,False,normal
ACC_01522,Andrew Fernandez,BR-KOL,CURRENT,False,normal
ACC_01523,Jonathan Walker,BR-MUM,SAVINGS,False,normal
ACC_01524,Nicholas Long,BR-MUM,SAVINGS,False,normal
ACC_01525,Kurt Wagner,BR-LKO,SAVINGS,False,normal
ACC_01526,Dylan Foster,BR-MUM,CURRENT,False,normal
ACC_01527,Bradley Duncan,BR-DEL,CURRENT,False,normal
ACC_01528,James Miller,BR-DEL,CURRENT,False,normal
ACC_01529,Patricia Anderson,BR-BLR,SAVINGS,False,normal
ACC_01530,Justin Freeman,BR-MUM,SAVINGS,False,normal
ACC_01531,Christina Gilbert,BR-LKO,CURRENT,False,normal
ACC_01532,Danielle Jones,BR-DEL,SAVINGS,False,normal
ACC_01533,Erica Glass,BR-BLR,SAVINGS,False,normal
ACC_01534,Michael Henderson,BR-DEL,SAVINGS,False,normal
ACC_01535,Frank Wheeler,BR-KOL,CURRENT,False,normal
ACC_01536,Eric Huerta,BR-BLR,CURRENT,False,normal
ACC_01537,Wanda Ramos,BR-DEL,SAVINGS,False,normal
ACC_01538,Andrew Meyers,BR-KOL,SAVINGS,False,normal
ACC_01539,James Todd,BR-LKO,SAVINGS,False,normal
ACC_01540,Ashley Brown,BR-KOL,SAVINGS,False,normal
ACC_01541,Tammy Melton,BR-LKO,SAVINGS,False,normal
ACC_01542,Alexis Benson,BR-MUM,CURRENT,False,normal
ACC_01543,Jerry Johnson,BR-BLR,CURRENT,False,normal
ACC_01544,Joshua Harris,BR-LKO,CURRENT,False,normal
ACC_01545,Deanna Webb,BR-BLR,CURRENT,False,normal
ACC_01546,Brenda Hale,BR-BLR,SAVINGS,False,normal
ACC_01547,Kevin Alvarado,BR-DEL,SAVINGS,False,normal
ACC_01548,Christopher Campbell,BR-MUM,SAVINGS,False,normal
ACC_01549,Lisa Brown,BR-MUM,SAVINGS,False,normal
ACC_01550,Alejandra Price,BR-MUM,CURRENT,False,normal
ACC_01551,Samuel Keller,BR-LKO,CURRENT,False,normal
ACC_01552,Alicia Dillon,BR-LKO,SAVINGS,False,normal
ACC_01553,Crystal James,BR-KOL,CURRENT,False,normal
ACC_01554,Ariana Stewart,BR-MUM,CURRENT,False,normal
ACC_01555,Kim Lopez,BR-BLR,CURRENT,False,normal
ACC_01556,Judith House,BR-BLR,SAVINGS,False,normal
ACC_01557,David Moreno,BR-DEL,SAVINGS,False,normal
ACC_01558,James Moore,BR-BLR,SAVINGS,False,normal
ACC_01559,Harold Garrett,BR-MUM,CURRENT,False,normal
ACC_01560,William Mason,BR-MUM,SAVINGS,False,normal
ACC_01561,Lori Johns,BR-MUM,CURRENT,False,normal
ACC_01562,Robin Johnson,BR-LKO,SAVINGS,False,normal
ACC_01563,Diana Hernandez,BR-BLR,CURRENT,False,normal
ACC_01564,Mary Miller,BR-MUM,SAVINGS,False,normal
ACC_01565,Tyler Salazar,BR-LKO,CURRENT,False,normal
ACC_01566,Crystal Allen,BR-KOL,SAVINGS,False,normal
ACC_01567,Wesley Browning,BR-DEL,CURRENT,False,normal
ACC_01568,Joshua Clark,BR-DEL,SAVINGS,False,normal
ACC_01569,Joshua Mcbride,BR-DEL,SAVINGS,False,normal
ACC_01570,Ellen Thornton,BR-DEL,SAVINGS,False,normal
ACC_01571,Brandy Forbes,BR-MUM,SAVINGS,False,normal
ACC_01572,Brianna Fitzpatrick,BR-LKO,CURRENT,False,normal
ACC_01573,Emily Grant,BR-DEL,CURRENT,False,normal
ACC_01574,Bailey Stewart,BR-DEL,SAVINGS,False,normal
ACC_01575,Monica Cannon,BR-DEL,SAVINGS,False,normal
ACC_01576,Jennifer Jenkins,BR-LKO,SAVINGS,False,normal
ACC_01577,Timothy Shannon,BR-DEL,CURRENT,False,normal
ACC_01578,Denise Maxwell,BR-DEL,SAVINGS,False,normal
ACC_01579,Cody Farmer,BR-LKO,SAVINGS,False,normal
ACC_01580,Debra Bradley,BR-MUM,CURRENT,False,normal
ACC_01581,David Mcdaniel,BR-LKO,CURRENT,False,normal
ACC_01582,Michael Woods,BR-DEL,CURRENT,False,normal
ACC_01583,Lisa Joseph,BR-LKO,SAVINGS,False,normal
ACC_01584,Samuel Henry,BR-BLR,SAVINGS,False,normal
ACC_01585,Corey Johnson,BR-MUM,CURRENT,False,normal
ACC_01586,Alexis Nelson,BR-BLR,CURRENT,False,normal
ACC_01587,Patrick Mcneil,BR-MUM,SAVINGS,False,normal
ACC_01588,Andrea Ho,BR-KOL,SAVINGS,False,normal
ACC_01589,Dr. Katherine Nguyen,BR-BLR,CURRENT,False,normal
ACC_01590,David Sullivan,BR-LKO,CURRENT,False,normal
ACC_01591,Nicolas James,BR-DEL,SAVINGS,False,normal
ACC_01592,Logan Newton,BR-BLR,CURRENT,False,normal
ACC_01593,Kelly Liu,BR-MUM,CURRENT,False,normal
ACC_01594,Kelly Hayes,BR-MUM,SAVINGS,False,normal
ACC_01595,Amanda Forbes,BR-KOL,SAVINGS,False,normal
ACC_01596,Jennifer Moss,BR-LKO,CURRENT,False,normal
ACC_01597,Kelli Mccoy,BR-LKO,CURRENT,False,normal
ACC_01598,Eddie Sanders,BR-BLR,CURRENT,False,normal
ACC_01599,Ronald Murray,BR-LKO,CURRENT,False,normal
ACC_01600,Louis Brown,BR-MUM,SAVINGS,False,normal
ACC_01601,Brenda Gallegos,BR-BLR,SAVINGS,False,normal
ACC_01602,Nathan Wilson,BR-DEL,CURRENT,False,normal
ACC_01603,Teresa Horton,BR-DEL,CURRENT,False,normal
ACC_01604,Jason Hayes,BR-KOL,CURRENT,False,normal
ACC_01605,Kevin Marquez,BR-KOL,SAVINGS,False,normal
ACC_01606,Jesse Wright,BR-MUM,SAVINGS,False,normal
ACC_01607,Susan Hogan,BR-MUM,SAVINGS,False,normal
ACC_01608,Becky Wilson,BR-BLR,SAVINGS,False,normal
ACC_01609,Jack Mills,BR-MUM,CURRENT,False,normal
ACC_01610,Richard Hunt,BR-BLR,SAVINGS,False,normal
ACC_01611,Jamie James,BR-MUM,SAVINGS,False,normal
ACC_01612,Susan Cunningham,BR-KOL,CURRENT,False,normal
ACC_01613,Brittany Melton,BR-BLR,SAVINGS,False,normal
ACC_01614,Michael Barnes,BR-BLR,SAVINGS,False,normal
ACC_01615,Randy Griffin,BR-KOL,SAVINGS,False,normal
ACC_01616,Autumn Anderson,BR-LKO,CURRENT,False,normal
ACC_01617,Marcus King,BR-MUM,CURRENT,False,normal
ACC_01618,Scott Stephens,BR-DEL,SAVINGS,False,normal
ACC_01619,Stephen Young,BR-DEL,SAVINGS,False,normal
ACC_01620,Karen Ortiz,BR-KOL,SAVINGS,False,normal
ACC_01621,Kyle Sanchez,BR-DEL,CURRENT,False,normal
ACC_01622,Lisa Grant,BR-DEL,CURRENT,False,normal
ACC_01623,Amber Hernandez,BR-KOL,SAVINGS,False,normal
ACC_01624,Amanda Nash,BR-MUM,CURRENT,False,normal
ACC_01625,Sara Evans,BR-MUM,CURRENT,False,normal
ACC_01626,Amber Butler,BR-DEL,SAVINGS,False,normal
ACC_01627,Michael Carr,BR-MUM,SAVINGS,False,normal
ACC_01628,Linda Cobb,BR-DEL,CURRENT,False,normal
ACC_01629,Jesse Riley,BR-DEL,CURRENT,False,normal
ACC_01630,Anna Evans,BR-LKO,SAVINGS,False,normal
ACC_01631,James Jones,BR-BLR,CURRENT,False,normal
ACC_01632,Joshua Carter,BR-BLR,SAVINGS,False,normal
ACC_01633,Michael Hill,BR-MUM,CURRENT,False,normal
ACC_01634,Kelly Dominguez,BR-LKO,CURRENT,False,normal
ACC_01635,Ashley Blair,BR-MUM,CURRENT,False,normal
ACC_01636,Victoria Webb,BR-MUM,SAVINGS,False,normal
ACC_01637,Taylor Andersen,BR-LKO,CURRENT,False,normal
ACC_01638,Lee Stewart,BR-BLR,SAVINGS,False,normal
ACC_01639,Whitney Gomez,BR-MUM,SAVINGS,False,normal
ACC_01640,Justin Stone,BR-KOL,CURRENT,False,normal
ACC_01641,Katherine White,BR-KOL,SAVINGS,False,normal
ACC_01642,Michelle Krause,BR-MUM,CURRENT,False,normal
ACC_01643,Alexander Garrett,BR-KOL,SAVINGS,False,normal
ACC_01644,Ryan Marsh,BR-KOL,SAVINGS,False,normal
ACC_01645,Mrs. Felicia Castro DDS,BR-LKO,SAVINGS,False,normal
ACC_01646,Curtis Campbell,BR-BLR,SAVINGS,False,normal
